    816.0 0.343E+11 0.700E+07 0.274E+05 0.363E-14        892.                  
    817.0 0.337E+11 0.680E+07 0.265E+05 0.360E-14        892.                  
    818.0 0.331E+11 0.660E+07 0.256E+05 0.358E-14        892.                  
    819.0 0.326E+11 0.642E+07 0.248E+05 0.355E-14        892.                  
    820.0 0.320E+11 0.623E+07 0.239E+05 0.353E-14        892.                  
    821.0 0.315E+11 0.605E+07 0.232E+05 0.350E-14        892.                  
    822.0 0.310E+11 0.588E+07 0.224E+05 0.348E-14        892.                  
    823.0 0.305E+11 0.571E+07 0.217E+05 0.345E-14        892.                  
    824.0 0.300E+11 0.555E+07 0.210E+05 0.343E-14        892.                  
    825.0 0.295E+11 0.539E+07 0.203E+05 0.341E-14        892.                  
    826.0 0.290E+11 0.524E+07 0.196E+05 0.338E-14        892.                  
    827.0 0.285E+11 0.509E+07 0.190E+05 0.336E-14        892.                  
    828.0 0.281E+11 0.494E+07 0.184E+05 0.334E-14        892.                  
    829.0 0.276E+11 0.480E+07 0.178E+05 0.331E-14        892.                  
    830.0 0.272E+11 0.466E+07 0.172E+05 0.329E-14        892.                  
    831.0 0.267E+11 0.453E+07 0.166E+05 0.327E-14        892.                  
    832.0 0.263E+11 0.440E+07 0.161E+05 0.325E-14        892.                  
    833.0 0.258E+11 0.427E+07 0.156E+05 0.322E-14        892.                  
    834.0 0.254E+11 0.415E+07 0.151E+05 0.320E-14        892.                  
    835.0 0.250E+11 0.403E+07 0.146E+05 0.318E-14        892.                  
    836.0 0.246E+11 0.392E+07 0.141E+05 0.316E-14        892.                  
    837.0 0.242E+11 0.381E+07 0.136E+05 0.314E-14        892.                  
    838.0 0.238E+11 0.370E+07 0.132E+05 0.312E-14        892.                  
    839.0 0.234E+11 0.359E+07 0.128E+05 0.310E-14        892.                  
    840.0 0.230E+11 0.349E+07 0.124E+05 0.308E-14        892.                  
    841.0 0.226E+11 0.339E+07 0.120E+05 0.306E-14        892.                  
    842.0 0.223E+11 0.330E+07 0.116E+05 0.304E-14        892.                  
    843.0 0.219E+11 0.320E+07 0.112E+05 0.302E-14        892.                  
    844.0 0.215E+11 0.311E+07 0.108E+05 0.300E-14        892.                  
    845.0 0.212E+11 0.302E+07 0.105E+05 0.298E-14        892.                  
    846.0 0.208E+11 0.294E+07 0.101E+05 0.296E-14        892.                  
    847.0 0.205E+11 0.285E+07 0.981E+04 0.294E-14        892.                  
    848.0 0.202E+11 0.277E+07 0.949E+04 0.292E-14        892.                  
    849.0 0.198E+11 0.269E+07 0.918E+04 0.291E-14        892.                  
    850.0 0.195E+11 0.262E+07 0.888E+04 0.289E-14        892.                  
    851.0 0.192E+11 0.254E+07 0.860E+04 0.287E-14        892.                  
    852.0 0.189E+11 0.247E+07 0.832E+04 0.285E-14        892.                  
    853.0 0.186E+11 0.240E+07 0.805E+04 0.283E-14        892.                  
    854.0 0.183E+11 0.233E+07 0.779E+04 0.282E-14        892.                  
    855.0 0.180E+11 0.227E+07 0.754E+04 0.280E-14        892.                  
    856.0 0.177E+11 0.220E+07 0.729E+04 0.278E-14        892.                  
    857.0 0.174E+11 0.214E+07 0.706E+04 0.277E-14        892.                  
    858.0 0.171E+11 0.208E+07 0.683E+04 0.275E-14        892.                  
    859.0 0.168E+11 0.202E+07 0.661E+04 0.273E-14        892.                  
    860.0 0.166E+11 0.196E+07 0.639E+04 0.272E-14        892.                  
    861.0 0.163E+11 0.191E+07 0.619E+04 0.270E-14        892.                  
    862.0 0.160E+11 0.185E+07 0.599E+04 0.268E-14        892.                  
    863.0 0.158E+11 0.180E+07 0.579E+04 0.267E-14        892.                  
    864.0 0.155E+11 0.175E+07 0.561E+04 0.265E-14        892.                  
    865.0 0.153E+11 0.170E+07 0.543E+04 0.264E-14        892.                  
    866.0 0.150E+11 0.165E+07 0.525E+04 0.262E-14        892.                  
    867.0 0.148E+11 0.161E+07 0.508E+04 0.261E-14        892.                  
    868.0 0.145E+11 0.156E+07 0.492E+04 0.259E-14        892.                  
    869.0 0.143E+11 0.152E+07 0.476E+04 0.258E-14        892.                  
    870.0 0.141E+11 0.147E+07 0.461E+04 0.256E-14        892.                  
    871.0 0.138E+11 0.143E+07 0.446E+04 0.255E-14        892.                  
    872.0 0.136E+11 0.139E+07 0.431E+04 0.253E-14        892.                  
    873.0 0.134E+11 0.135E+07 0.418E+04 0.252E-14        892.                  
    874.0 0.132E+11 0.131E+07 0.404E+04 0.250E-14        892.                  
    875.0 0.130E+11 0.128E+07 0.391E+04 0.249E-14        892.                  
    876.0 0.127E+11 0.124E+07 0.379E+04 0.247E-14        892.                  
    877.0 0.125E+11 0.121E+07 0.366E+04 0.246E-14        892.                  
    878.0 0.123E+11 0.117E+07 0.355E+04 0.245E-14        892.                  
    879.0 0.121E+11 0.114E+07 0.343E+04 0.243E-14        892.                  
    880.0 0.119E+11 0.111E+07 0.332E+04 0.242E-14        892.                  
    881.0 0.117E+11 0.108E+07 0.322E+04 0.241E-14        892.                  
    882.0 0.116E+11 0.105E+07 0.311E+04 0.239E-14        892.                  
    883.0 0.114E+11 0.102E+07 0.301E+04 0.238E-14        892.                  
    884.0 0.112E+11 0.987E+06 0.292E+04 0.237E-14        892.                  
    885.0 0.110E+11 0.959E+06 0.282E+04 0.235E-14        892.                  
    886.0 0.108E+11 0.932E+06 0.273E+04 0.234E-14        892.                  
    887.0 0.106E+11 0.906E+06 0.264E+04 0.233E-14        892.                  
    888.0 0.105E+11 0.881E+06 0.256E+04 0.231E-14        892.                  
    889.0 0.103E+11 0.856E+06 0.248E+04 0.230E-14        892.                  
    890.0 0.101E+11 0.832E+06 0.240E+04 0.229E-14        892.                  
    891.0 0.998E+10 0.809E+06 0.232E+04 0.228E-14        892.                  
    892.0 0.982E+10 0.786E+06 0.225E+04 0.226E-14        892.                  
    893.0 0.966E+10 0.764E+06 0.217E+04 0.225E-14        892.                  
    894.0 0.950E+10 0.742E+06 0.211E+04 0.224E-14        892.                  
    895.0 0.935E+10 0.722E+06 0.204E+04 0.223E-14        892.                  
    896.0 0.920E+10 0.701E+06 0.197E+04 0.222E-14        892.                  
    897.0 0.905E+10 0.682E+06 0.191E+04 0.221E-14        892.                  
    898.0 0.890E+10 0.663E+06 0.185E+04 0.219E-14        892.                  
    899.0 0.876E+10 0.644E+06 0.179E+04 0.218E-14        892.                  
    900.0 0.862E+10 0.626E+06 0.173E+04 0.217E-14        892.                  
    901.0 0.848E+10 0.608E+06 0.168E+04 0.216E-14        892.                  
    902.0 0.834E+10 0.591E+06 0.162E+04 0.215E-14        892.                  
    903.0 0.821E+10 0.575E+06 0.157E+04 0.214E-14        892.                  
    904.0 0.808E+10 0.559E+06 0.152E+04 0.213E-14        892.                  
    905.0 0.795E+10 0.543E+06 0.147E+04 0.212E-14        892.                  
    906.0 0.782E+10 0.528E+06 0.143E+04 0.210E-14        892.                  
    907.0 0.769E+10 0.513E+06 0.138E+04 0.209E-14        892.                  
    908.0 0.757E+10 0.499E+06 0.134E+04 0.208E-14        892.                  
    909.0 0.745E+10 0.485E+06 0.129E+04 0.207E-14        892.                  
    910.0 0.733E+10 0.471E+06 0.125E+04 0.206E-14        892.                  
    911.0 0.721E+10 0.458E+06 0.121E+04 0.205E-14        892.                  
    912.0 0.710E+10 0.445E+06 0.117E+04 0.204E-14        892.                  
    913.0 0.698E+10 0.433E+06 0.114E+04 0.203E-14        892.                  
    914.0 0.687E+10 0.421E+06 0.110E+04 0.202E-14        892.                  
    915.0 0.676E+10 0.409E+06 0.107E+04 0.201E-14        892.                  
    916.0 0.665E+10 0.398E+06 0.103E+04 0.200E-14        892.                  
    917.0 0.654E+10 0.387E+06 0.999E+03 0.199E-14        892.                  
    918.0 0.644E+10 0.376E+06 0.967E+03 0.198E-14        892.                  
    919.0 0.634E+10 0.365E+06 0.936E+03 0.197E-14        892.                  
    920.0 0.623E+10 0.355E+06 0.906E+03 0.196E-14        892.                  
    921.0 0.614E+10 0.345E+06 0.878E+03 0.195E-14        892.                  
    922.0 0.604E+10 0.336E+06 0.850E+03 0.194E-14        892.                  
    923.0 0.594E+10 0.326E+06 0.823E+03 0.193E-14        892.                  
    924.0 0.585E+10 0.317E+06 0.797E+03 0.192E-14        892.                  
    925.0 0.575E+10 0.308E+06 0.771E+03 0.191E-14        892.                  
    926.0 0.566E+10 0.300E+06 0.747E+03 0.191E-14        892.                  
    927.0 0.557E+10 0.291E+06 0.723E+03 0.190E-14        892.                  
    928.0 0.548E+10 0.283E+06 0.700E+03 0.189E-14        892.                  
    929.0 0.539E+10 0.275E+06 0.678E+03 0.188E-14        892.                  
    930.0 0.531E+10 0.268E+06 0.657E+03 0.187E-14        892.                  
    931.0 0.522E+10 0.260E+06 0.636E+03 0.186E-14        892.                  
    932.0 0.514E+10 0.253E+06 0.616E+03 0.185E-14        892.                  
    933.0 0.506E+10 0.246E+06 0.596E+03 0.184E-14        892.                  
    934.0 0.498E+10 0.239E+06 0.577E+03 0.183E-14        892.                  
    935.0 0.490E+10 0.233E+06 0.559E+03 0.182E-14        892.                  
    936.0 0.482E+10 0.226E+06 0.541E+03 0.182E-14        892.                  
    937.0 0.474E+10 0.220E+06 0.524E+03 0.181E-14        892.                  
    938.0 0.467E+10 0.214E+06 0.508E+03 0.180E-14        892.                  
    939.0 0.459E+10 0.208E+06 0.492E+03 0.179E-14        892.                  
    940.0 0.452E+10 0.202E+06 0.476E+03 0.178E-14        892.                  
    941.0 0.445E+10 0.197E+06 0.461E+03 0.177E-14        892.                  
    942.0 0.438E+10 0.191E+06 0.446E+03 0.177E-14        892.                  
    943.0 0.431E+10 0.186E+06 0.432E+03 0.176E-14        892.                  
    944.0 0.424E+10 0.181E+06 0.419E+03 0.175E-14        892.                  
    945.0 0.417E+10 0.176E+06 0.405E+03 0.174E-14        892.                  
    946.0 0.410E+10 0.171E+06 0.393E+03 0.173E-14        892.                  
    947.0 0.404E+10 0.166E+06 0.380E+03 0.173E-14        892.                  
    948.0 0.397E+10 0.161E+06 0.368E+03 0.172E-14        892.                  
    949.0 0.391E+10 0.157E+06 0.357E+03 0.171E-14        892.                  
    950.0 0.385E+10 0.153E+06 0.345E+03 0.170E-14        892.                  
    951.0 0.379E+10 0.148E+06 0.335E+03 0.169E-14        892.                  
    952.0 0.373E+10 0.144E+06 0.324E+03 0.169E-14        892.                  
    953.0 0.367E+10 0.140E+06 0.314E+03 0.168E-14        892.                  
    954.0 0.361E+10 0.136E+06 0.304E+03 0.167E-14        892.                  
    955.0 0.355E+10 0.133E+06 0.294E+03 0.166E-14        892.                  
    956.0 0.350E+10 0.129E+06 0.285E+03 0.166E-14        892.                  
    957.0 0.344E+10 0.126E+06 0.276E+03 0.165E-14        892.                  
    958.0 0.339E+10 0.122E+06 0.267E+03 0.164E-14        892.                  
    959.0 0.333E+10 0.119E+06 0.259E+03 0.163E-14        892.                  
    960.0 0.328E+10 0.115E+06 0.251E+03 0.163E-14        892.                  
    961.0 0.323E+10 0.112E+06 0.243E+03 0.162E-14        892.                  
    962.0 0.318E+10 0.109E+06 0.235E+03 0.161E-14        892.                  
    963.0 0.313E+10 0.106E+06 0.228E+03 0.161E-14        892.                  
    964.0 0.308E+10 0.103E+06 0.221E+03 0.160E-14        892.                  
    965.0 0.303E+10 0.100E+06 0.214E+03 0.159E-14        892.                  
    966.0 0.298E+10 0.976E+05 0.207E+03 0.158E-14        892.                  
    967.0 0.293E+10 0.949E+05 0.201E+03 0.158E-14        892.                  
    968.0 0.289E+10 0.923E+05 0.194E+03 0.157E-14        892.                  
    969.0 0.284E+10 0.898E+05 0.188E+03 0.156E-14        892.                  
    970.0 0.280E+10 0.873E+05 0.182E+03 0.156E-14        892.                  
    971.0 0.275E+10 0.849E+05 0.177E+03 0.155E-14        892.                  
    972.0 0.271E+10 0.826E+05 0.171E+03 0.154E-14        892.                  
    973.0 0.267E+10 0.803E+05 0.166E+03 0.154E-14        892.                  
    974.0 0.262E+10 0.781E+05 0.161E+03 0.153E-14        892.                  
    975.0 0.258E+10 0.760E+05 0.156E+03 0.152E-14        892.                  
    976.0 0.254E+10 0.739E+05 0.151E+03 0.152E-14        892.                  
    977.0 0.250E+10 0.718E+05 0.146E+03 0.151E-14        892.                  
    978.0 0.246E+10 0.699E+05 0.141E+03 0.150E-14        892.                  
    979.0 0.242E+10 0.680E+05 0.137E+03 0.150E-14        892.                  
    980.0 0.239E+10 0.661E+05 0.133E+03 0.149E-14        892.                  
    981.0 0.235E+10 0.643E+05 0.129E+03 0.148E-14        892.                  
    982.0 0.231E+10 0.625E+05 0.124E+03 0.148E-14        892.                  
    983.0 0.227E+10 0.608E+05 0.121E+03 0.147E-14        892.                  
    984.0 0.224E+10 0.591E+05 0.117E+03 0.147E-14        892.                  
    985.0 0.220E+10 0.575E+05 0.113E+03 0.146E-14        892.                  
    986.0 0.217E+10 0.559E+05 0.110E+03 0.145E-14        892.                  
    987.0 0.213E+10 0.544E+05 0.106E+03 0.145E-14        892.                  
    988.0 0.210E+10 0.529E+05 0.103E+03 0.144E-14        892.                  
    989.0 0.207E+10 0.515E+05 0.997E+02 0.143E-14        892.                  
    990.0 0.204E+10 0.501E+05 0.966E+02 0.143E-14        892.                  
    991.0 0.200E+10 0.487E+05 0.936E+02 0.142E-14        892.                  
    992.0 0.197E+10 0.474E+05 0.907E+02 0.142E-14        892.                  
    993.0 0.194E+10 0.461E+05 0.878E+02 0.141E-14        892.                  
    994.0 0.191E+10 0.448E+05 0.851E+02 0.140E-14        892.                  
    995.0 0.188E+10 0.436E+05 0.825E+02 0.140E-14        892.                  
    996.0 0.185E+10 0.424E+05 0.799E+02 0.139E-14        892.                  
    997.0 0.182E+10 0.412E+05 0.774E+02 0.139E-14        892.                  
    998.0 0.179E+10 0.401E+05 0.750E+02 0.138E-14        892.                  
    999.0 0.177E+10 0.390E+05 0.727E+02 0.138E-14        892.                  
   1000.0 0.174E+10 0.380E+05 0.704E+02 0.137E-14        892.                  
